Date,Day,Bolivar Fuerte,Brazilian Real,Chilean Peso,Colombian Peso,Nuevo Sol,Peso Uruguayo
1997-8-18,681,,1.0865,,1129.05,,
1997-8-19,682,,1.0877,,1129.05,,
1997-8-20,683,,1.0886,,1137.54,,
1997-8-21,684,,1.0882,,1140.54,,
1997-8-22,685,,1.088,,1149.19,,
1997-8-25,686,,1.0904,,1154.23,,
1997-8-26,687,,1.0912,,1145.52,,
1997-8-27,688,,1.0917,,1154.89,,
1997-8-28,689,,1.0914,,1161.15,,
1997-8-29,690,,1.0908,415.0,1167.28,,
1997-9-1,691,,1.0908,,1172.28,,
1997-9-2,692,,1.0906,,1174.01,,
1997-9-3,693,,1.0914,,1169.38,,
1997-9-4,694,,1.0917,,1172.82,,
1997-9-5,695,,1.0917,,1180.94,,
1997-9-8,696,,1.0921,,1186.98,,
1997-9-9,697,,1.0908,,1204.09,,
1997-9-10,698,,1.0907,,1238.21,,
1997-9-11,699,,1.091,,1250.03,,
1997-9-12,700,,1.0914,,1232.12,,
1997-9-15,701,,1.0917,,1228.01,,
1997-9-16,702,,1.0919,,1245.06,,
1997-9-17,703,,1.0924,,1243.58,,
1997-9-18,704,,1.093,,1241.83,,
1997-9-19,705,,1.0934,,1236.31,,
1997-9-22,706,,1.0935,,1238.29,,
1997-9-23,707,,1.0941,,1242.45,,
1997-9-24,708,,1.0944,,1248.83,,
1997-9-25,709,,1.0946,,1251.88,,
1997-9-26,710,,1.0947,,1249.73,,
1997-9-29,711,,1.0953,,1241.72,,
1997-9-30,712,,1.0954,414.45,1246.27,,
1997-10-1,713,,1.0956,,1244.63,,
1997-10-2,714,,1.0959,,1243.27,,
1997-10-3,715,,1.0962,,1242.16,,
1997-10-6,716,,1.0963,,1244.84,,
1997-10-7,717,,1.0966,,1250.95,,
1997-10-8,718,,1.0969,,1247.51,,
1997-10-9,719,,1.0971,,1252.74,,
1997-10-10,720,,1.0974,,1258.04,,
1997-10-13,721,,1.0977,,1265.38,,
1997-10-14,722,,1.0977,,1265.38,,
1997-10-15,723,,1.098,,1272.77,,
1997-10-16,724,,1.0986,,1263.79,,
1997-10-17,725,,1.0988,,1268.87,,
1997-10-20,726,,1.0992,,1264.7,,
1997-10-21,727,,1.0995,,1264.6,,
1997-10-22,728,,1.0996,,1264.32,,
1997-10-23,729,,1.1,,1267.87,,
1997-10-24,730,,1.1001,,1267.1,,
1997-10-27,731,,1.1004,,1272.02,,
1997-10-28,732,,1.1019,,1274.05,,
1997-10-29,733,,1.1056,,1289.84,,
1997-10-30,734,,1.1016,,1282.82,,
1997-10-31,735,,1.1055,421.95,1281.2,,
1997-11-3,736,,1.1023,,1284.65,,
1997-11-4,737,,1.1022,,1284.65,,
1997-11-5,738,,1.1033,,1284.63,,
1997-11-6,739,,1.1033,,1281.18,,
1997-11-7,740,,1.1061,,1286.73,,
1997-11-10,741,,1.1074,,1291.35,,
1997-11-11,742,,1.1045,,1295.52,,
1997-11-12,743,,1.1042,,1294.51,,
1997-11-13,744,,1.1056,,1296.66,,
1997-11-14,745,,1.1062,,1297.87,,
1997-11-17,746,,1.1074,,1298.04,,
1997-11-18,747,,1.1059,,1298.04,,
1997-11-19,748,,1.1058,,1297.94,,
1997-11-20,749,,1.1073,,1296.62,,
1997-11-21,750,,1.1073,,1298.19,,
1997-11-24,751,,1.1086,,1296.3,,
1997-11-25,752,,1.1089,,1296.37,,
1997-11-26,753,,1.1096,,1299.19,,
1997-11-27,754,,1.1096,,1303.15,,
1997-11-28,755,,,437.0,1303.1,,
1997-12-1,756,,1.109,,1305.66,,
1997-12-2,757,,1.1088,,1307.54,,
1997-12-3,758,,1.1088,,1307.01,,
1997-12-4,759,,1.1096,,1299.43,,
1997-12-5,760,,1.1098,,1298.64,,
1997-12-8,761,,1.1097,,1300.55,,
1997-12-9,762,,1.1111,,1300.55,,
1997-12-10,763,,1.1114,,1298.78,,
1997-12-11,764,,1.1121,,1301.15,,
1997-12-12,765,,1.1143,,1304.85,,
1997-12-15,766,,1.1154,,1307.42,,
1997-12-16,767,,1.1135,,1304.02,,
1997-12-17,768,,1.1126,,1296.3,,
1997-12-18,769,,1.1133,,1286.74,,
1997-12-19,770,,1.1136,,1286.12,,
1997-12-22,771,,1.114,,1287.51,,
1997-12-23,772,,1.1143,,1288.32,,
1997-12-24,773,,1.1142,,1281.6,,
1997-12-29,774,,1.1142,,1281.6,,
1997-12-30,775,,1.1143,,1286.92,,
1997-12-31,776,,,,1291.92,,
1998-1-2,777,,1.1156,,1293.58,,
1998-1-5,778,,1.1157,,1304.33,,
1998-1-6,779,,1.1157,,1317.15,,
1998-1-7,780,,1.1161,,1318.57,,
1998-1-8,781,,1.1167,,1315.95,,
1998-1-9,782,,1.1172,,1313.56,,
1998-1-12,783,,1.1176,,1315.7,,
1998-1-13,784,,1.1184,,1315.7,,
1998-1-14,785,,1.1179,,1318.25,,
1998-1-15,786,,1.1182,,1318.53,,
1998-1-16,787,,1.1198,,1319.21,,
1998-1-19,788,,1.1197,,1322.16,,
1998-1-20,789,,1.1193,,1325.07,,
1998-1-21,790,,1.1197,,1327.0,,
1998-1-22,791,,1.1199,,1331.48,,
1998-1-23,792,,1.1198,,1334.71,,
1998-1-26,793,,1.1207,,1332.78,,
1998-1-27,794,,1.1208,,1336.38,,
1998-1-28,795,,1.1216,,1337.3,,
1998-1-29,796,,1.1219,,1339.57,,
1998-1-30,797,,1.1222,455.0,1341.85,,
1998-2-2,798,,1.1229,,1342.0,,
1998-2-3,799,,1.1228,,1343.9,,
1998-2-4,800,,1.1236,,1345.01,,
1998-2-5,801,,1.1237,,1345.46,,
1998-2-6,802,,1.1237,,1346.09,,
1998-2-9,803,,1.1246,,1346.42,,
1998-2-10,804,,1.1247,,1347.72,,
1998-2-11,805,,1.1256,,1348.23,,
1998-2-12,806,,1.1257,,1348.86,,
1998-2-13,807,,1.126,,1349.34,,
1998-2-16,808,,1.1268,,1349.54,,
1998-2-17,809,,1.1266,,1350.97,,
1998-2-18,810,,1.1276,,1350.23,,
1998-2-19,811,,1.1278,,1349.95,,
1998-2-20,812,,1.1284,,1350.1,,
1998-2-23,813,,,,1347.94,,
1998-2-24,814,,,,1340.92,,
1998-2-25,815,,1.1287,,1334.72,,
1998-2-26,816,,1.1289,,1340.75,,
1998-2-27,817,,1.129,449.45,1344.25,,
1998-3-2,818,,1.1296,,1343.85,,
1998-3-3,819,,1.1297,,1349.04,,
1998-3-4,820,,1.1298,,1352.21,,
1998-3-5,821,,1.1306,,1349.8,,
1998-3-6,822,,1.1306,,1353.19,,
1998-3-9,823,,1.1307,,1353.71,,
1998-3-10,824,,1.1315,,1354.9,,
1998-3-11,825,,1.1316,,1355.88,,
1998-3-12,826,,1.1317,,1356.63,,
1998-3-13,827,,1.132,,1356.7,,
1998-3-16,828,,1.1326,,1355.9,,
1998-3-17,829,,1.1327,,1358.66,,
1998-3-18,830,,1.1327,,1359.96,,
1998-3-19,831,,1.1336,,1360.56,,
1998-3-20,832,,1.1336,,1361.87,,
1998-3-23,833,,1.1338,,,,
1998-3-24,834,,1.1341,,1361.86,,
1998-3-25,835,,1.1344,,1364.4,,
1998-3-26,836,,1.135,,1364.76,,
1998-3-27,837,,1.1352,,1365.66,,
1998-3-30,838,,1.1356,,1361.49,,
1998-3-31,839,,1.1357,453.85,1358.03,,
1998-4-1,840,,1.1366,,1360.26,,
1998-4-2,841,,1.1367,,1362.54,,
1998-4-3,842,,1.1367,,1357.75,,
1998-4-6,843,,,,1357.71,,
1998-4-7,844,,1.138,,1355.5,,
1998-4-8,845,,1.138,,1354.15,,
1998-4-9,846,,,,1357.14,,
1998-4-10,847,,,,1357.14,,
1998-4-13,848,,1.1386,,1357.14,,
1998-4-14,849,,1.1389,,1363.38,,
1998-4-15,850,,1.1396,,1365.21,,
1998-4-16,851,,1.1399,,1364.06,,
1998-4-17,852,,1.1401,,1360.74,,
1998-4-20,853,,1.1406,,1360.49,,
1998-4-21,854,,,,1360.42,,
1998-4-22,855,,1.141,,1357.51,,
1998-4-23,856,,1.1417,,1355.94,,
1998-4-24,857,,1.142,,,,
1998-4-27,858,,1.1427,,1359.99,,
1998-4-28,859,,,,1368.17,,
1998-4-29,860,,1.1441,,1371.35,,
1998-4-30,861,,1.1445,452.75,1365.72,,
1998-5-1,862,,,,,,
1998-5-4,863,,1.1435,,1364.07,,
1998-5-5,864,,1.1434,,1369.31,,
1998-5-6,865,,1.1441,,1375.39,,
1998-5-7,866,,1.1444,,1382.27,,
1998-5-8,867,,1.1443,,1383.04,,
1998-5-11,868,,1.1447,,1385.38,,
1998-5-12,869,,1.1451,,1387.78,,
1998-5-13,870,,1.1455,,1388.04,,
1998-5-14,871,,1.1466,,1387.15,,
1998-5-15,872,,1.1465,,1384.97,,
1998-5-18,873,,,,1383.31,,
1998-5-19,874,,,,1387.26,,
1998-5-20,875,,1.148,,1390.89,,
1998-5-21,876,,,,1392.18,,
1998-5-22,877,,1.1489,,1393.62,,
1998-5-25,878,,1.1507,,1394.33,,
1998-5-26,879,,1.1508,,1394.33,,
1998-5-27,880,,1.1523,,1396.51,,
1998-5-28,881,,1.1512,,1397.12,,
1998-5-29,882,,1.1492,455.45,1396.69,,
1998-6-1,883,,1.1497,,1397.07,,
1998-6-2,884,,1.1512,,1398.53,,
1998-6-3,885,,1.1509,,1399.56,,
1998-6-4,886,,1.151,,1399.02,,
1998-6-5,887,,1.1509,,1397.63,,
1998-6-8,888,,1.1516,,1387.12,,
1998-6-9,889,,1.1521,,1386.53,,
1998-6-10,890,,1.1528,,1376.25,,
1998-6-11,891,,,,1383.23,,
1998-6-12,892,,1.1538,,1388.76,,
1998-6-15,893,,1.1545,,1380.51,,
1998-6-16,894,,1.1543,,1380.51,,
1998-6-17,895,,1.1541,,1388.5,,
1998-6-18,896,,1.1545,,1394.39,,
1998-6-19,897,,1.1549,,1390.85,,
1998-6-22,898,,1.1554,,1394.8,,
1998-6-23,899,,1.1546,,1394.8,,
1998-6-24,900,,1.1547,,1381.11,,
1998-6-25,901,,,,1375.02,,
1998-6-26,902,,1.1553,,1363.67,,
1998-6-29,903,,,,1363.04,,
1998-6-30,904,,1.1558,467.5,1363.04,,
1998-7-1,905,,1.1561,,1369.88,,
1998-7-2,906,,1.1564,,1358.05,,
1998-7-3,907,,1.1564,,1345.65,,
1998-7-6,908,,1.1567,,1348.06,,
1998-7-7,909,,1.1575,,1357.78,,
1998-7-8,910,,1.1581,,1368.16,,
1998-7-9,911,,1.1589,,1369.12,,
1998-7-10,912,,1.1604,,1370.45,,
1998-7-13,913,,1.1604,,1374.23,,
1998-7-14,914,,1.1611,,1380.27,,
1998-7-15,915,,1.1626,,1381.22,,
1998-7-16,916,,1.1607,,1378.01,,
1998-7-17,917,,1.1613,,,,
1998-7-20,918,,1.1609,,1381.54,,
1998-7-21,919,,1.1599,,1381.54,,
1998-7-22,920,,1.1602,,1380.87,,
1998-7-23,921,,1.1612,,1376.87,,
1998-7-24,922,,1.1639,,1378.88,,
1998-7-27,923,,1.1647,,1379.61,,
1998-7-28,924,,1.1653,,1378.33,,
1998-7-29,925,,1.1627,,1376.12,,
1998-7-30,926,,1.1624,,1373.49,,
1998-7-31,927,,1.1616,466.65,1370.65,,
1998-8-3,928,,1.1626,,1372.14,,
1998-8-4,929,,1.1635,,1371.16,,
1998-8-5,930,,1.1651,,1368.24,,
1998-8-6,931,,1.1663,,1366.44,,
1998-8-7,932,,1.1673,,,,
1998-8-10,933,,1.1675,,1364.9,,
1998-8-11,934,,1.1684,,1359.22,,
1998-8-12,935,,1.1681,,1365.58,,
1998-8-13,936,,1.1692,,1371.23,,
1998-8-14,937,,1.1708,,1377.08,,
1998-8-17,938,,1.1708,,1386.02,,
1998-8-18,939,,1.1722,,1386.02,,
1998-8-19,940,,1.1731,,1385.77,,
1998-8-20,941,,1.1734,,1384.24,,
1998-8-21,942,,1.173,,1391.55,,
1998-8-24,943,,1.1745,,1407.27,,
1998-8-25,944,,1.1742,474.04,1418.22,,
1998-8-26,945,,1.1739,474.27,,,
1998-8-27,946,,1.172,474.23,1430.33,,
1998-8-28,947,,1.1745,473.72,1438.16,,
1998-8-31,948,,1.1755,472.75,1440.87,,
1998-9-1,949,,1.1761,471.32,1441.86,,
1998-9-2,950,,1.1764,471.48,1442.95,,
1998-9-3,951,,1.1766,469.93,1518.56,,
1998-9-4,952,,1.1772,470.56,1532.19,,
1998-9-7,953,,,469.7,1538.84,,
1998-9-8,954,,1.1776,470.4,1511.55,,
1998-9-9,955,,1.1761,471.15,1505.66,,
1998-9-10,956,,1.1784,469.0,1493.4,,
1998-9-11,957,,1.1786,,1506.27,,
1998-9-14,958,,1.1785,469.24,1505.85,,
1998-9-15,959,,1.1795,468.47,1510.41,,
1998-9-16,960,,1.179,469.5,1516.92,,
1998-9-17,961,,1.1788,468.37,1520.63,,
1998-9-18,962,,1.1793,,1531.49,,
1998-9-21,963,,1.18,,1533.95,,
1998-9-22,964,,1.1808,,1529.26,,
1998-9-23,965,,1.1822,,1541.16,,
1998-9-24,966,,1.183,,1561.28,,
1998-9-25,967,,1.1827,,1548.95,,
1998-9-28,968,,1.184,,1547.81,,
1998-9-29,969,,1.1841,,1556.25,,
1998-9-30,970,,1.1842,467.75,1556.15,,
1998-10-1,971,,1.1848,,1556.52,,
1998-10-2,972,,1.1799,,1573.22,,
1998-10-5,973,,1.1829,,1578.96,,
1998-10-6,974,,1.1852,,1585.64,,
1998-10-7,975,,1.1841,,1588.64,,
1998-10-8,976,,1.1823,,1586.53,,
1998-10-9,977,,1.1838,,1587.46,,
1998-10-12,978,,,,1590.64,,
1998-10-13,979,,1.1859,,1590.64,,
1998-10-14,980,,1.1869,,1592.11,,
1998-10-15,981,,1.188,,1591.01,,
1998-10-16,982,,1.1878,,1594.19,,
1998-10-19,983,,1.1878,,1596.21,,
1998-10-20,984,,1.1891,,1598.18,,
1998-10-21,985,,1.1888,,1598.61,,
1998-10-22,986,,1.1891,,1597.79,,
1998-10-23,987,,1.1897,,1599.15,,
1998-10-26,988,,1.1903,,1597.97,,
1998-10-27,989,,1.1905,467.49,1590.64,,
1998-10-28,990,,1.1914,466.69,1576.38,,
1998-10-29,991,,1.1916,466.58,1577.9,,
1998-10-30,992,,1.1914,466.65,1577.19,,
1998-11-2,993,,,466.67,1575.08,,
1998-11-3,994,,1.1924,,1575.08,,
1998-11-4,995,,1.1921,467.85,1569.93,,
1998-11-5,996,,1.1908,467.67,1568.54,,
1998-11-6,997,,1.1897,,1563.32,,
1998-11-9,998,,1.1876,469.05,1553.71,,
1998-11-10,999,,1.1891,469.84,1559.35,,
1998-11-11,1000,,1.1903,469.69,1571.76,,
1998-11-12,1001,,,470.3,1577.61,,
1998-11-13,1002,,1.1905,470.11,1578.79,,
1998-11-16,1003,,1.1907,,,,
1998-11-17,1004,,1.1901,,1580.99,,
1998-11-18,1005,,1.1901,469.36,1583.29,,
1998-11-19,1006,,1.1905,469.32,1569.6,,
1998-11-20,1007,,1.1924,,1558.49,,
1998-11-23,1008,,1.1942,471.24,1539.38,,
1998-11-24,1009,,1.1966,471.24,1547.92,,
1998-11-25,1010,,1.197,471.42,1557.57,,
1998-11-26,1011,,1.1974,,1545.53,,
1998-11-27,1012,,1.1984,,1543.45,,
1998-11-30,1013,,,471.78,1547.11,,
1998-12-1,1014,,1.2004,471.06,1545.88,,
1998-12-2,1015,,1.2008,469.98,1545.82,,
1998-12-3,1016,,1.2005,469.98,1539.32,,
1998-12-4,1017,,1.2015,469.99,1545.89,,
1998-12-7,1018,,1.2018,470.6,1552.48,,
1998-12-8,1019,,1.2021,,1548.63,,
1998-12-9,1020,,1.2027,,1548.63,,
1998-12-10,1021,,1.2029,469.61,1541.14,,
1998-12-11,1022,,1.2026,469.38,1530.63,,
1998-12-14,1023,,1.2032,469.24,1531.13,,
1998-12-15,1024,,1.204,469.57,1532.76,,
1998-12-16,1025,,1.2044,469.65,1529.07,,
1998-12-17,1026,,1.2045,469.9,1523.8,,
1998-12-18,1027,,1.2057,469.51,1515.98,,
1998-12-21,1028,,1.206,470.0,1494.11,,
1998-12-22,1029,,1.2061,470.67,1477.51,,
1998-12-23,1030,,1.2066,,1467.04,,
1998-12-24,1031,,1.207,,1484.88,,
1998-12-28,1032,,1.2071,,1484.88,,
1998-12-29,1033,,1.2076,470.79,1507.52,,
1998-12-30,1034,,1.2076,,,,
1998-12-31,1035,,1.2075,,,,
1999-1-4,1036,,1.2079,470.04,,,
1999-1-5,1037,,1.207,469.56,1545.11,,
1999-1-6,1038,,1.2077,470.07,1528.28,,
1999-1-7,1039,,1.2088,470.57,1530.48,,
1999-1-8,1040,,1.2093,470.52,1543.22,,
1999-1-11,1041,,1.2096,470.75,,,
1999-1-12,1042,,1.2101,471.98,1535.96,,
1999-1-13,1043,,1.2106,470.76,1549.35,,
1999-1-14,1044,,1.3185,471.65,1588.8,,
1999-1-15,1045,,1.3186,471.0,,,
1999-1-18,1046,,1.4651,472.17,1596.59,,
1999-1-19,1047,,1.5376,472.03,1580.4,,
1999-1-20,1048,,1.5572,472.27,,,
1999-1-21,1049,,1.5727,472.15,1582.57,,
1999-1-22,1050,,1.6594,472.39,1589.65,,
1999-1-25,1051,,1.7041,472.62,1591.81,,
1999-1-26,1052,,1.7598,472.6,1591.58,,
1999-1-27,1053,,1.8762,473.1,1591.69,,
1999-1-28,1054,,1.8878,474.22,1590.33,,
1999-1-29,1055,,1.9198,489.05,1580.72,,
1999-2-1,1056,,1.9824,474.62,1582.9,,
1999-2-2,1057,,1.963,474.49,1581.27,,
1999-2-3,1058,,1.7972,474.17,1576.22,,
1999-2-4,1059,,1.7701,474.95,,,
1999-2-5,1060,,1.8132,474.66,1575.69,,
1999-2-8,1061,,1.8309,475.21,1570.94,,
1999-2-9,1062,,1.8601,475.0,,,
1999-2-10,1063,,1.9325,475.19,,,
1999-2-11,1064,,1.8945,475.15,,,
1999-2-12,1065,,1.886,475.76,,,
1999-2-15,1066,,,475.84,1565.57,,
1999-2-16,1067,,,476.97,1557.79,,
1999-2-17,1068,,1.8976,476.74,1561.53,,
1999-2-18,1069,,1.9171,477.2,1569.4,,
1999-2-19,1070,,1.9021,477.65,,,
1999-2-22,1071,,1.92,479.22,1560.46,,
1999-2-23,1072,,1.9348,479.27,1556.65,,
1999-2-24,1073,,2.012,479.06,1550.88,,
1999-2-25,1074,,2.0025,478.81,1557.97,,
1999-2-26,1075,,2.0343,478.58,1572.46,,
1999-3-1,1076,,2.064,479.21,1568.3,,
1999-3-2,1077,,2.0276,480.23,1560.4,,
1999-3-3,1078,,2.13,480.23,1557.94,,
1999-3-4,1079,,2.1639,480.88,1558.66,,
1999-3-5,1080,,2.1014,481.01,1555.84,,
1999-3-8,1081,,1.9926,480.5,1552.37,,
1999-3-9,1082,,1.97,480.84,,,
1999-3-10,1083,,1.9048,480.02,1550.33,,
1999-3-11,1084,,1.8623,480.51,1545.09,,
1999-3-12,1085,,1.8776,480.29,1552.28,,
1999-3-15,1086,,1.9043,479.92,1562.91,,
1999-3-16,1087,,1.8817,480.49,1563.97,,
1999-3-17,1088,,1.8513,480.15,1561.74,,
1999-3-18,1089,,1.8769,479.77,1554.85,,
1999-3-19,1090,,1.8588,480.18,1550.03,,
1999-3-22,1091,,1.8499,480.74,1546.77,,
1999-3-23,1092,,1.8607,480.69,1546.77,,
1999-3-24,1093,,1.8508,480.5,1544.6,,
1999-3-25,1094,,1.842,480.78,1541.74,,
1999-3-26,1095,,1.8092,481.57,1534.28,,
1999-3-29,1096,,1.7742,482.74,1525.59,,
1999-3-30,1097,,1.7647,482.59,1529.59,,
1999-3-31,1098,,1.7647,482.25,1533.51,,
1999-4-1,1099,,,482.05,,,
1999-4-2,1100,,,,,,
1999-4-5,1101,,1.7212,483.15,1533.32,,
1999-4-6,1102,,1.7243,483.23,,,
1999-4-7,1103,,1.7306,482.85,1534.13,,
1999-4-8,1104,,1.7287,482.45,1548.14,,
1999-4-9,1105,,1.7198,482.96,1574.77,,
1999-4-12,1106,,1.7082,482.41,1588.17,,
1999-4-13,1107,,1.7046,483.13,1588.19,,
1999-4-14,1108,,1.6712,482.65,1603.95,,
1999-4-15,1109,,1.6567,482.85,1593.17,,
1999-4-16,1110,,1.668,483.35,1586.04,,
1999-4-19,1111,,1.6692,483.8,1578.93,,
1999-4-20,1112,,1.6713,483.6,1570.53,,
1999-4-21,1113,,,484.41,1563.94,,
1999-4-22,1114,,1.7093,484.63,1570.34,,
1999-4-23,1115,,1.7006,484.12,1573.86,,
1999-4-26,1116,,1.6843,484.5,1578.98,,
1999-4-27,1117,,1.697,484.59,1580.78,,
1999-4-28,1118,,1.7061,484.23,1590.53,,
1999-4-29,1119,,1.6955,484.67,1598.69,,
1999-4-30,1120,,1.6668,485.13,1604.44,,
1999-5-3,1121,,1.6599,485.38,1611.48,,
1999-5-4,1122,,1.6727,485.56,1613.61,,
1999-5-5,1123,,1.6726,485.17,1603.97,,
1999-5-6,1124,,1.6839,484.21,1610.66,,
1999-5-7,1125,,1.6721,484.34,1618.0,,
1999-5-10,1126,,1.6704,484.96,1631.71,,
1999-5-11,1127,,1.651,,1627.3,,
1999-5-12,1128,,1.646,,1631.02,,
1999-5-13,1129,,1.6606,486.03,1631.95,,
1999-5-14,1130,,1.6502,485.33,1630.08,,
1999-5-17,1131,,1.6562,486.22,1640.15,,
1999-5-18,1132,,1.6662,486.05,1640.15,,
1999-5-19,1133,,1.6651,486.61,1644.11,,
1999-5-20,1134,,1.6628,486.65,1643.05,,
1999-5-21,1135,,,,1644.6,,
1999-5-24,1136,,1.6955,487.27,1655.36,,
1999-5-25,1137,,1.6977,486.76,1671.2,,
1999-5-26,1138,,1.7472,487.47,1669.27,,
1999-5-27,1139,,1.69,487.87,1682.12,,
1999-5-28,1140,,,487.41,,,
1999-5-31,1141,,1.7303,487.92,,,
1999-6-1,1142,,1.7232,487.93,1663.55,,
1999-6-2,1143,,1.7328,488.47,1657.7,,
1999-6-3,1144,,,,1667.88,,
1999-6-4,1145,,1.7534,489.06,1654.75,,
1999-6-7,1146,,1.7357,489.36,,,
1999-6-8,1147,,1.7404,488.58,1653.96,,
1999-6-9,1148,,1.7471,487.97,1672.01,,
1999-6-10,1149,,1.7483,487.76,1679.12,,
1999-6-11,1150,,1.7589,487.64,1686.08,,
1999-6-14,1151,,1.7722,488.6,1682.09,,
1999-6-15,1152,,1.7775,488.97,1682.09,,
1999-6-16,1153,,1.7884,489.47,1694.56,,
1999-6-17,1154,,1.7667,489.54,1698.55,,
1999-6-18,1155,,1.7597,489.13,1693.75,,
1999-6-21,1156,,1.7477,490.17,1692.36,,
1999-6-22,1157,,1.7628,490.08,1694.26,,
1999-6-23,1158,,1.768,490.39,1710.03,,
1999-6-24,1159,,1.784,490.38,1723.26,,
1999-6-25,1160,,1.7995,489.51,1734.83,,
1999-6-28,1161,,1.7896,489.98,1737.91,,
1999-6-29,1162,,1.7892,,1751.0,,
1999-6-30,1163,,1.7664,490.35,1732.1,,
1999-7-1,1164,,1.7687,491.03,1736.03,,
1999-7-2,1165,,1.7567,491.02,1751.26,,
1999-7-5,1166,,1.7698,491.51,1755.31,,
1999-7-6,1167,,1.7655,491.64,1755.31,,
1999-7-7,1168,,1.7746,491.72,1772.69,,
1999-7-8,1169,,1.7807,492.17,1795.36,,
1999-7-9,1170,,1.7903,491.85,1831.1,,
1999-7-12,1171,,1.8036,492.56,1840.38,,
1999-7-13,1172,,1.8182,491.95,1887.17,,
1999-7-14,1173,,1.8384,492.05,1926.55,,
1999-7-15,1174,,1.8101,491.69,1881.42,,
1999-7-16,1175,,1.8273,491.93,1823.29,,
1999-7-19,1176,,1.8099,492.29,1821.95,,
1999-7-20,1177,,1.7921,490.9,,,
1999-7-21,1178,,1.7974,488.93,1819.04,,
1999-7-22,1179,,1.8163,489.96,1809.56,,
1999-7-23,1180,,1.8163,,1807.9,,
1999-7-26,1181,,1.8139,488.46,1831.19,,
1999-7-27,1182,,1.8195,488.89,1829.63,,
1999-7-28,1183,,1.8165,489.26,1829.06,,
1999-7-29,1184,,1.7907,488.66,1817.09,,
1999-7-30,1185,,1.7931,488.61,1806.52,,
1999-8-2,1186,,1.7884,488.69,1809.5,,
1999-8-3,1187,,1.8107,489.1,1813.6,,
1999-8-4,1188,,1.827,488.24,1800.79,,
1999-8-5,1189,,1.8209,488.15,1822.84,,
1999-8-6,1190,,1.8468,,1834.97,,
1999-8-9,1191,,1.8485,489.16,1849.12,,
1999-8-10,1192,,1.8486,488.83,1852.8,,
1999-8-11,1193,,1.8721,489.53,1855.03,,
1999-8-12,1194,,1.8622,489.84,1865.3,,
1999-8-13,1195,,1.8503,490.03,1893.25,,
1999-8-16,1196,,1.8703,490.25,1879.15,,
1999-8-17,1197,,1.876,490.57,1879.15,,
1999-8-18,1198,,1.8812,489.81,1880.39,,
1999-8-19,1199,,1.8919,489.47,,,
1999-8-20,1200,,1.9163,488.95,1892.5,,
1999-8-23,1201,,1.9489,489.67,1907.94,,
1999-8-24,1202,,1.8698,490.3,1912.27,,
1999-8-25,1203,,1.9018,490.61,,,
1999-8-26,1204,,1.9303,490.72,1921.16,,
1999-8-27,1205,,1.9079,490.82,1914.22,,
1999-8-30,1206,,1.9235,490.85,1936.12,,
1999-8-31,1207,,1.9428,489.77,1954.72,,
1999-9-1,1208,,1.9151,489.68,1941.25,,
1999-9-2,1209,,1.9209,489.17,,,
1999-9-3,1210,,1.9236,,1943.23,,
1999-9-6,1211,,1.9032,,1943.24,,
1999-9-7,1212,,,490.5,1947.31,,
1999-9-8,1213,,1.9051,490.41,1969.82,,
1999-9-9,1214,,1.8975,490.0,1972.35,,
1999-9-10,1215,,1.8727,490.9,1976.07,,
1999-9-13,1216,,,491.04,1981.41,,
1999-9-14,1217,,1.8814,490.77,1977.85,,
1999-9-15,1218,,1.8915,491.06,1970.54,,
1999-9-16,1219,,1.8771,490.76,1967.58,,
1999-9-17,1220,,1.8786,491.22,1977.52,,
1999-9-20,1221,,1.8853,491.41,1987.08,,
1999-9-21,1222,,1.8737,490.47,1981.64,,
1999-9-22,1223,,1.8783,490.19,1975.46,,
1999-9-23,1224,,1.8898,490.73,1992.36,,
1999-9-24,1225,,1.8906,490.5,1994.86,,
1999-9-27,1226,,1.9136,491.26,1995.64,,
1999-9-28,1227,,1.9166,491.01,2013.24,,
1999-9-29,1228,,1.9385,490.66,2003.82,,
1999-9-30,1229,,1.9216,490.09,2017.27,,
1999-10-1,1230,,1.9215,489.31,2015.15,,
1999-10-4,1231,,1.9557,489.91,2004.22,,
1999-10-5,1232,,1.938,490.4,1992.65,,
1999-10-6,1233,,1.9517,490.39,2000.48,,
1999-10-7,1234,,1.9592,490.39,1992.03,,
1999-10-8,1235,,1.9331,490.86,1993.18,,
1999-10-11,1236,,,490.98,1992.74,,
1999-10-12,1237,,,,1992.03,,
1999-10-13,1238,,1.9542,490.51,1988.7,,
1999-10-14,1239,,1.9579,490.47,1981.14,,
1999-10-15,1240,,1.964,489.58,1975.8,,
1999-10-18,1241,,1.9786,489.6,1977.04,,
1999-10-19,1242,,1.9821,490.08,1977.04,,
1999-10-20,1243,,1.9925,490.58,1965.92,,
1999-10-21,1244,,2.0017,490.43,1957.53,,
1999-10-22,1245,,1.9928,,1946.0,,
1999-10-25,1246,,1.9826,491.15,1946.24,,
1999-10-26,1247,,1.9769,491.45,1949.33,,
1999-10-27,1248,,1.9861,491.89,1966.07,,
1999-10-28,1249,,1.9946,492.1,1968.9,,
1999-10-29,1250,,1.9781,492.56,1965.44,,
1999-11-1,1251,,1.9522,,1971.59,,
1999-11-2,1252,,,492.44,1971.59,,
1999-11-3,1253,,1.9423,492.48,1966.5,,
